ID,Aribnb Property ID,Homeaway Property ID,M Homeaway Property ID,Title,Room Type,Property Type,Avg. Daily Rate,Occupancy,Revenue,Total Reviews,Rating,Bedrooms,Bathrooms,Accommodates,Latitude,Longitude,Days Available,Image Cover,Link,Regions
14223784,35514827,,,Classic Sunset Park Home - Private Bedroom & Bath,Private room,Home,169.36284,0.7409836,38276,43,10,1,1,3,34.00914,-118.46754,305,https://a0.muscache.com/im/pictures/fb297713-a588-4c95-905f-bb2f20d9060d.jpg?aki_policy=x_large,https://airbnb.com/rooms/35514827,26613
14225957,36677447,,,Santa Monica Pier - Walking Distance Beach Pad!,Private room,Rental unit,192.82408,0.42023346,20825,56,9.3,1,1,2,34.01455,-118.4895,257,https://a0.muscache.com/im/pictures/84185c71-a949-4298-a7e3-dd3fad5a773b.jpg?aki_policy=x_large,https://airbnb.com/rooms/36677447,26325
14244444,36200644,,,"Prime Santa Monica location, unit and price.",Entire home/apt,Rental unit,153.69655,0.9863946,22286,58,9.9,1,1,2,34.03127,-118.49183,147,https://a0.muscache.com/im/pictures/148857cf-aa3d-4f42-8751-52048b82b612.jpg?aki_policy=x_large,https://airbnb.com/rooms/36200644,26611
14262770,35769363,,371168,Luxury Digs on Adelaide Drive,Entire home/apt,Guesthouse,283.21243,0.8177966,54660,90,10,1,1,2,34.03229,-118.50832,236,https://a0.muscache.com/im/pictures/2960b886-fc3c-4b37-a417-c2e0466d2894.jpg?aki_policy=x_large,https://airbnb.com/rooms/35769363,26610
14414298,35491405,,,"3,838 Square Foot Santa Monica Beach Townhouse",Entire home/apt,Condo,522.4167,0.58064514,18807,0,,3,3.5,6,34.03327,-118.49167,62,https://a0.muscache.com/im/pictures/69bb14bc-3d1c-4479-9fb6-ed446f440428.jpg?aki_policy=x_large,https://airbnb.com/rooms/35491405,26611
14471885,37410424,,,Private Room in townhouse close to the beach A,Private room,Townhouse,3092.8662,0.89772725,244336.42,39,9.9,1,1.5,2,34.01394,-118.48226,88,https://a0.muscache.com/im/pictures/8b278212-4b00-4e1e-801f-93ce04e8531b.jpg?aki_policy=x_large,https://airbnb.com/rooms/37410424,26612
14476829,37400253,,,Modern Studio Apt in Santa Monica By 1 Furnished,Entire home/apt,Rental unit,160.55556,0.45,1445,10,9.6,1,1,2,34.01914,-118.49053,20,https://a0.muscache.com/im/pictures/21b9608b-5348-4dbe-abd2-a22a8805018e.jpg?aki_policy=x_large,https://airbnb.com/rooms/37400253,26325
14562596,36815233,,,Cozy Beach House,Entire home/apt,Guest suite,172.7969,0.9288026,49592.715,208,9.1,1,1,2,34.00257,-118.47426,309,https://a0.muscache.com/im/pictures/7663c6cb-ba5d-45fd-8f68-d64b3c35cfb3.jpg?aki_policy=x_large,https://airbnb.com/rooms/36815233,26613
14591333,37751934,,,Top floor corner apt facing PierBridge & Mountains,Entire home/apt,Rental unit,145.66666,1,6555,13,9.5,0,1,2,34.01313,-118.49406,45,https://a0.muscache.com/im/pictures/921e85a3-9d64-411d-9c5e-a923ed56a360.jpg?aki_policy=x_large,https://airbnb.com/rooms/37751934,26325
14630375,37623524,,,TINY CUTE STUDIO FOR ONE PERSON ON 12th ST!!!,Entire home/apt,Rental unit,81.31147,0.67777777,4960,10,8.4,0,1,2,34.02722,-118.49177,90,https://a0.muscache.com/im/pictures/c23446c6-6490-41b7-88de-730663caf1f9.jpg?aki_policy=x_large,https://airbnb.com/rooms/37623524,26611
14646391,37750746,,,1BD 1Bath condo 4 blocks from beach (w/pool),Entire home/apt,Condo,165.80193,0.7137931,34321,44,9.9,1,1,2,34.00907,-118.48573,290,https://a0.muscache.com/im/pictures/a34b1013-5df8-41d2-bd67-e37986dfbe86.jpg?aki_policy=x_large,https://airbnb.com/rooms/37750746,26613
14805255,38073964,,,Quiet Neighborhood Studio,Entire home/apt,Guesthouse,120.82051,0.78,4712,146,10,0,1,2,34.01347,-118.44875,50,https://a0.muscache.com/im/pictures/8a2d2d2e-80c4-442f-8636-1b6f7d268a6d.jpg?aki_policy=x_large,https://airbnb.com/rooms/38073964,26613
14824816,38233798,,1482784,Travel Nurse discount Inquire: Beach Chic SMVenice,Entire home/apt,Guesthouse,233.8961,0.9746835,18010,32,10,2,1,3,34.00271,-118.48252,79,https://a0.muscache.com/im/pictures/411d3be6-a747-4af2-b547-46a93e336455.jpg?aki_policy=x_large,https://airbnb.com/rooms/38233798,26613
14888817,37930392,,,"Newly Renovated 1Bed/1Bath, Virtually on Montana",Entire home/apt,Rental unit,136.6746,0.76363635,5740.3335,8,10,1,1,2,34.03209,-118.49431,55,https://a0.muscache.com/im/pictures/aef76e58-b395-40c4-96ad-2e6faa7ef731.jpg?aki_policy=x_large,https://airbnb.com/rooms/37930392,26611
14924267,38325213,,,Sunny Room Overlooking Beautiful Santa Monica,Private room,Rental unit,90,0.06451613,180,0,,2,2,2,34.00487,-118.47484,31,https://a0.muscache.com/im/pictures/539ccfdc-c7d5-49fa-9916-1a0becf6424e.jpg?aki_policy=x_large,https://airbnb.com/rooms/38325213,26613
15014243,38779516,,,Breezy Santa Monica short walk to beach/shopping 2,Private room,Rental unit,134.16667,1,805,9,8.4,1,1,2,34.01071,-118.48012,6,https://a0.muscache.com/im/pictures/9b92e95a-adf5-483d-99f7-e1d5aa01c2df.jpg?aki_policy=x_large,https://airbnb.com/rooms/38779516,26613
15065179,38873385,,,Luxurious Apartment on The Promenade with Parking,Entire home/apt,Rental unit,259.60214,0.7711443,40238.336,175,9.6,0,1,2,34.01652,-118.49612,201,https://a0.muscache.com/im/pictures/255e22a2-39f6-4191-abee-82874e108bf8.jpg?aki_policy=x_large,https://airbnb.com/rooms/38873385,26325
15068283,38817779,,,Newly Renovated Apt at 6th and Montana w/ Laundry,Entire home/apt,Rental unit,135.90909,1,1630.909,13,9.7,1,1,2,34.02458,-118.49948,12,https://a0.muscache.com/im/pictures/a3d2c28c-5b1f-4704-8e5a-b5b32f39f3eb.jpg?aki_policy=x_large,https://airbnb.com/rooms/38817779,26611
15084701,38320264,,,1920''s Spanish Upper 2Bed/1Bath w/ Fireplace & A/C,Entire home/apt,Rental unit,164.75,0.7234042,11203,11,9.8,2,1,4,34.02345,-118.5022,94,https://a0.muscache.com/im/pictures/70a71049-a5df-4829-871f-8e558261d63e.jpg?aki_policy=x_large,https://airbnb.com/rooms/38320264,26611
15099329,38977597,,,"2Bed/1Bath SM Bungalow, Across from Douglas Park",Entire home/apt,Rental unit,176.50793,0.8513514,11120,7,9.7,2,1,4,34.03473,-118.47949,74,https://a0.muscache.com/im/pictures/5d0e5dd9-1720-4bdb-b7ba-9ee71bfde17c.jpg?aki_policy=x_large,https://airbnb.com/rooms/38977597,26611
15115080,31104581,,2369997,"Ocean Park, Santa Monica Beach House Retreat",Private room,Home,289.35526,0.9382716,43982,20,9.7,2,1,4,34.021839,-118.501511,162,https://a0.muscache.com/im/pictures/miso/Hosting-31104581/original/03e6eaaa-74db-4d2a-b1bb-4c967228fe36.jpeg?aki_policy=x_large,https://airbnb.com/rooms/31104581,26611
15197117,39251646,,,Charming Walk Everywhere Garden Cottage,Entire home/apt,Guesthouse,211.13297,0.9400749,52994.375,103,10,1,1,2,34.02204,-118.48767,267,https://a0.muscache.com/im/pictures/d380cf25-7cf2-4d25-a0d9-cd1928bd723d.jpg?aki_policy=x_large,https://airbnb.com/rooms/39251646,26325
15218155,31258475,,,Sweet Home in the heart of Santa Monica,Entire home/apt,Apartment,183.85715,0.11666667,1287,1,2,2,2,6,34.01789,-118.49272,60,https://a0.muscache.com/im/pictures/4ebe9184-6487-469d-b025-fe018b13b6bb.jpg?aki_policy=x_large,https://airbnb.com/rooms/31258475,26325
15232005,39333847,,,SUNSET PARK SANTA MONICA PIED A TERRE,Entire home/apt,Rental unit,189.78261,0.88461536,34920,63,9.9,1,1,3,34.01193,-118.47825,208,https://a0.muscache.com/im/pictures/b11fe3b5-dff8-4d53-a773-90b1fafc1e7d.jpg?aki_policy=x_large,https://airbnb.com/rooms/39333847,26613
16147487,39655643,,,"6 blocks to SMbeach - Sunny house, Quiet street",Entire home/apt,Guesthouse,246.91475,0.84487534,75309,116,9.6,1,1,3,34.01015,-118.48287,361,https://a0.muscache.com/im/pictures/d5a8bb25-31be-4acd-9e9c-7f85f46bdd99.jpg?aki_policy=x_large,https://airbnb.com/rooms/39655643,26613
16288825,39486994,,467299,The Heart House,Entire home/apt,Home,332.5,0.14814815,1330,121,10,2,2,4,34.02958,-118.51593,27,https://a0.muscache.com/im/pictures/514152c7-ead8-47a8-825c-28072d5cee69.jpg?aki_policy=x_large,https://airbnb.com/rooms/39486994,26610
19868593,36075444,,,Open with natural light near the beach!,Entire home/apt,Rental unit,206.14583,0.17021276,9895,41,8.6,2,1,5,34.02686,-118.49156,282,https://a0.muscache.com/im/pictures/4844a61c-8c5a-4c99-bc84-b3f1a7f47111.jpg?aki_policy=x_large,https://airbnb.com/rooms/36075444,26611
20820659,39204885,,,Sunset Park bright studio in Santa Monica,Private room,Home,115.28594,0.8598901,36084.5,103,9.9,1,1,2,34.0049,-118.47179,364,https://a0.muscache.com/im/pictures/4a7bc552-f83e-4984-98c8-2db57b751f13.jpg?aki_policy=x_large,https://airbnb.com/rooms/39204885,26613
21158055,39030205,,,Viceroy Santa Monica | Partial Ocean View King,Private room,Room in boutique hotel,397.6,0.16064256,15904,14,9.7,1,1,2,34.0071,-118.49089,249,https://a0.muscache.com/im/pictures/4c602961-46d6-4297-bc4d-5db1978e7a54.jpg?aki_policy=x_large,https://airbnb.com/rooms/39030205,26325
21158184,39030179,,,Viceroy Santa Monica | Ocean View Two Bedded Room,Private room,Room in boutique hotel,455.78082,0.4269006,66544,0,,1,1,4,34.00701,-118.48986,342,https://a0.muscache.com/im/pictures/caab4c5c-6a2a-4223-b2c5-c266c9aad1bb.jpg?aki_policy=x_large,https://airbnb.com/rooms/39030179,26613
21217312,39029995,,,Viceroy Santa Monica | Grand King,Private room,Room in boutique hotel,458.2143,0.46027398,76980,1,4,1,1,4,34.00877,-118.49144,365,https://a0.muscache.com/im/pictures/ece1e322-f1bf-4de6-8afa-42cd5fe175d0.jpg?aki_policy=x_large,https://airbnb.com/rooms/39029995,26325
23484399,39184700,,,Boho bedroom in Westwood near UCLA,Private room,Condo,109.44093,0.87777776,8645.834,6,9.3,1,1,2,34.02905,-118.48965,90,https://a0.muscache.com/im/pictures/b1b100b4-84f9-4de4-ba01-fb0c23766b31.jpg?aki_policy=x_large,https://airbnb.com/rooms/39184700,26611
24002352,39030076,,,Viceroy Santa Monica | Grand Ocean,Private room,Room in boutique hotel,472.76147,0.33231708,51531,3,9.3,1,1,4,34.00922,-118.49073,328,https://a0.muscache.com/im/pictures/da0b5e29-6a11-4d01-a9b1-a9567e0f93af.jpg?aki_policy=x_large,https://airbnb.com/rooms/39030076,26325
24962282,39800866,,,Santa Monica 2BD Ocean View Beach Bungalow w/ Spa,Entire home/apt,Guesthouse,633.0327,0.8197425,120909.25,34,9.8,2,1,4,34.03091,-118.51435,233,https://a0.muscache.com/im/pictures/22647c49-e66b-4664-88cb-f349a8888a49.jpg?aki_policy=x_large,https://airbnb.com/rooms/39800866,26610
25095964,39030245,,,Viceroy Santa Monica | Partial Ocean View Two Bed,Private room,Room in boutique hotel,445.60773,0.4986226,80655,0,,1,1,4,34.00908,-118.49016,363,https://a0.muscache.com/im/pictures/9356c374-c864-4525-a7e5-2e8b0d4f6bd1.jpg?aki_policy=x_large,https://airbnb.com/rooms/39030245,26325
59836944,39109302,,,"Private Bedroom, Kitchenette blocks from the Beach",Private room,Guest suite,205.88179,0.90136987,67735.11,55,10,0,1,2,34.00615,-118.48075,365,https://a0.muscache.com/im/pictures/pro_photo_tool/Hosting-39109302-unapproved/original/fe985c39-efc4-4fd8-b932-278b9d37bf3a.JPEG?aki_policy=x_large,https://airbnb.com/rooms/39109302,26613
59847041,40229624,,,Old-World Charm 2Bed/1Bath at 15th & Wilshire,Entire home/apt,Rental unit,240.16667,0.115384616,1441,6,10,2,1,3,34.02937,-118.48914,52,https://a0.muscache.com/im/pictures/34797755-d5c3-409a-9dc7-250f188387d2.jpg?aki_policy=x_large,https://airbnb.com/rooms/40229624,26611
60144394,40138830,,,Nice one bedroom in a 3B Condo @Santa Monica,Private room,Home,99.53025,0.8051576,27968,159,9.6,1,1,1,34.03931,-118.48575,349,https://a0.muscache.com/im/pictures/fdd2980d-f591-4a1c-a730-a9f660c3a02e.jpg?aki_policy=x_large,https://airbnb.com/rooms/40138830,26611
60244533,40591276,,2767195,Amazing Discounted Studio In Santa Monica By Pier!,Entire home/apt,Rental unit,266.4326,0.8240741,47425,149,9.7,0,1,2,34.0166,-118.49626,216,https://a0.muscache.com/im/pictures/808b60f5-9755-4138-9246-a582031567b1.jpg?aki_policy=x_large,https://airbnb.com/rooms/40591276,26325
60290282,40539773,,,1BDR/SANTA MONICA PIER/ MUSCLE BEACH/FREE PARKING,Entire home/apt,Rental unit,353.3973,0.65882355,79161,92,9.7,1,1,4,34.0075,-118.49353,340,https://a0.muscache.com/im/pictures/6449e86f-58d8-477c-a2f8-4856c735e752.jpg?aki_policy=x_large,https://airbnb.com/rooms/40539773,26325
60301484,39898543,,,Perfect Family Holiday Getaway Spot,Entire home/apt,Condo,209.11111,0.6666667,6273.3335,0,,3,2,6,34.03364,-118.48101,45,https://a0.muscache.com/im/pictures/664b3a1f-293c-4c09-9507-62c7ca9abfc9.jpg?aki_policy=x_large,https://airbnb.com/rooms/39898543,26611
60410301,39676223,,,NEW and Gorgeous Walk Everywhere with Garden,Entire home/apt,Rental unit,217.94444,0.95022625,45768.336,87,9.9,1,1,2,34.02299,-118.48784,221,https://a0.muscache.com/im/pictures/fb3d204d-34fa-4f94-bc93-fb9b13233ca7.jpg?aki_policy=x_large,https://airbnb.com/rooms/39676223,26325
60570096,40641598,,,1920s 2Bed/1Bath Apt at 5th & California Ave,Entire home/apt,Rental unit,196.66667,1,1770,6,10,2,1,4,34.02341,-118.50193,9,https://a0.muscache.com/im/pictures/d421fabc-7d2d-44d0-a519-b867c038a63d.jpg?aki_policy=x_large,https://airbnb.com/rooms/40641598,26611
60694591,40674548,,,Downtown Santa Monica Studio Without Parking,Entire home/apt,Rental unit,80,0.14285715,80,3,10,0,1,2,34.01753,-118.49236,7,https://a0.muscache.com/im/pictures/a63b1aa3-3294-4638-ac99-8930d1caf5cf.jpg?aki_policy=x_large,https://airbnb.com/rooms/40674548,26325
60778994,36103726,,,Santa Monica Proper | Deluxe Double Queen,Private room,Room in boutique hotel,499,0.045454547,499,0,,1,1,4,34.02081,-118.49431,22,https://a0.muscache.com/im/pictures/2198e5a7-4938-4c30-b45e-ab3862f03244.jpg?aki_policy=x_large,https://airbnb.com/rooms/36103726,26325
60850783,36103389,,,Santa Monica Proper | Deluxe King,Private room,Room in boutique hotel,476.6087,0.2987013,21924,2,10,1,1,2,34.02091,-118.49421,154,https://a0.muscache.com/im/pictures/574e9db6-6efc-4b43-9059-d330a4318002.jpg?aki_policy=x_large,https://airbnb.com/rooms/36103389,26325
60863747,25575648,,796366,Serenity Place in Santa Monica,Entire home/apt,Home,253.33336,0.4918033,7600,13,10,2,2,6,34.03401,-118.46355,61,https://a0.muscache.com/im/pictures/0d3cd587-d218-4cb3-81ce-b67f6e4a8bf9.jpg?aki_policy=x_large,https://airbnb.com/rooms/25575648,26612
61178939,40658974,,,Bed & Design - Apt. close to beach in Ocean Park,Entire home/apt,Guest suite,293.9961,0.8993289,78790.95,107,10,1,1,3,34.00772,-118.48303,298,https://a0.muscache.com/im/pictures/miso/Hosting-40658974/original/58ac11d5-6ef9-4b20-8eb8-c769bd8aa9a4.jpeg?aki_policy=x_large,https://airbnb.com/rooms/40658974,26613
65013714,40534528,,,Viceroy Santa Monica | ADA Partial Ocean View King,Private room,Room in boutique hotel,397.7109,0.5780822,83917,0,,1,1,2,34.00716,-118.49096,365,https://a0.muscache.com/im/pictures/d54fedd7-6f1b-4b3b-8528-4ed1e9d6eb85.jpg?aki_policy=x_large,https://airbnb.com/rooms/40534528,26325
65064458,40534773,,,Viceroy Santa Monica | Accessible City View King,Private room,Room in boutique hotel,375.77826,0.6638889,89811,2,10,1,1,2,34.00706,-118.48922,360,https://a0.muscache.com/im/pictures/494406c6-7de8-4dbc-a5b1-53c20aaeba32.jpg?aki_policy=x_large,https://airbnb.com/rooms/40534773,26613
65140778,40532489,,,Viceroy Santa Monica | Ocean View Accessible King,Private room,Room in boutique hotel,427,0.36842105,53802,0,,1,1,2,34.00919,-118.49103,342,https://a0.muscache.com/im/pictures/9471bc1d-4f16-4a62-a653-9faf35121265.jpg?aki_policy=x_large,https://airbnb.com/rooms/40532489,26325
65308172,39794966,,,Private 1 bedroom/1 bath #222373,Private room,Condo,168.23582,0.7972973,29777.742,18,9.7,1,1,1,34.03056,-118.47656,222,https://a0.muscache.com/im/pictures/96c00a4f-9bea-4a3b-90f5-0387f46ac872.jpg?aki_policy=x_large,https://airbnb.com/rooms/39794966,26612
65362087,40534963,,,Viceroy Santa Monica | Grand Accessible King,Private room,Room in boutique hotel,457.12698,0.65172416,86397,0,,1,1,2,34.00772,-118.48939,290,https://a0.muscache.com/im/pictures/c81eca1f-d98a-486c-887c-3af673e45cbe.jpg?aki_policy=x_large,https://airbnb.com/rooms/40534963,26613
65375645,39030336,,,Viceroy Santa Monica | City View Deluxe King,Private room,Room in boutique hotel,388.43158,0.31772575,36901,1,10,1,1,2,34.00886,-118.48934,299,https://a0.muscache.com/im/pictures/67c8f358-0477-4e65-9bad-c37c6857c950.jpg?aki_policy=x_large,https://airbnb.com/rooms/39030336,26325
65389103,39030392,,,Viceroy Santa Monica | City View King,Private room,Room in boutique hotel,372.78824,0.23415978,31687,7,9.4,1,1,2,34.00713,-118.49003,363,https://a0.muscache.com/im/pictures/d1e68656-c02d-443a-b707-0dc4f43a0b5f.jpg?aki_policy=x_large,https://airbnb.com/rooms/39030392,26613
65436409,40750082,,,Bed & Design - studio close to beach in OceanPark,Entire home/apt,Guest suite,268.24905,0.92334497,71086,127,10,1,1,2,34.00772,-118.48303,287,https://a0.muscache.com/im/pictures/4908cb89-12d1-41bd-9420-2863373a5c9a.jpg?aki_policy=x_large,https://airbnb.com/rooms/40750082,26613
65466937,41010996,,,1 bedroom/ 1 bath on Ocean Ave Suite. High Ceiling,Entire home/apt,Serviced apartment,210.77519,0.31734318,18126.666,13,8.2,1,1,3,34.01241,-118.49537,271,https://a0.muscache.com/im/pictures/31b0d616-7a2f-435a-9a86-afccad9b49ab.jpg?aki_policy=x_large,https://airbnb.com/rooms/41010996,26325
65505429,41046321,,,"1920s 1Bed/1Bath, Right off Montana and Beach",Entire home/apt,Rental unit,210.3125,0.17204301,3365,9,9.6,1,1,2,34.02379,-118.50267,93,https://a0.muscache.com/im/pictures/9dd343a5-4eee-4eb3-a273-2597cbc767ee.jpg?aki_policy=x_large,https://airbnb.com/rooms/41046321,26611
65520172,41046129,,,Old World 1920s 1Bed/1Bath 4 Blocks to the Beach,Entire home/apt,Rental unit,153.55556,0.6,1382,7,10,1,1,2,34.02379,-118.50442,15,https://a0.muscache.com/im/pictures/837e19ac-20cf-4021-aa42-b8b3fd78f967.jpg?aki_policy=x_large,https://airbnb.com/rooms/41046129,26611
71529370,41111746,,,"Cute 1Bed/1Bath on Montana Ave, 5 Blocks to Beach!",Entire home/apt,Rental unit,121.6,0.6481481,4256,9,9.3,1,1,2,34.02426,-118.50327,54,https://a0.muscache.com/im/pictures/065f4883-5157-4097-abc7-476bb6081022.jpg?aki_policy=x_large,https://airbnb.com/rooms/41111746,26611
71645714,41153276,,,Charming 1Bed/1Bath Upper Unit in Santa Monica,Entire home/apt,Rental unit,158.33333,0.6666667,950,9,9.8,1,1,2,34.03307,-118.48131,9,https://a0.muscache.com/im/pictures/5036d0f1-aeb5-46a2-b75f-37d62e404cf7.jpg?aki_policy=x_large,https://airbnb.com/rooms/41153276,26611
71907879,41111378,,,Cozy 1Bed/1Bath on Montana Ave & 5 Blocks to Beach,Entire home/apt,Rental unit,121.119995,0.5154639,6056,7,8.6,1,1,2,34.02378,-118.50443,97,https://a0.muscache.com/im/pictures/158ea2f2-549b-47de-8725-4a49185a7c53.jpg?aki_policy=x_large,https://airbnb.com/rooms/41111378,26611
75073629,41208877,,,Gorgeous 3Bed/2Bath at 12th & California Ave.,Entire home/apt,Rental unit,216.7073,0.71929824,8885,8,9.8,3,2,4,34.02663,-118.49464,57,https://a0.muscache.com/im/pictures/39eae0b1-b9e5-48d3-abd3-c1e7c20925d5.jpg?aki_policy=x_large,https://airbnb.com/rooms/41208877,26611
75127985,41198503,,,Gorgeous 2Bed/1Bath at 20th & California Ave.,Entire home/apt,Rental unit,179.46774,0.65957445,11127,2,10,2,1,4,34.03381,-118.48435,94,https://a0.muscache.com/im/pictures/1f47c133-0f47-4fc6-a66d-3bfe51065925.jpg?aki_policy=x_large,https://airbnb.com/rooms/41198503,26611
75290317,41244989,,,Charming 2Bed/2Bath at 22nd & California Ave,Entire home/apt,Rental unit,320,0.04347826,320,9,8.7,2,2,4,34.03344,-118.48336,23,https://a0.muscache.com/im/pictures/f7bff1ef-b0e3-49af-984a-1f3fbb555138.jpg?aki_policy=x_large,https://airbnb.com/rooms/41244989,26611
75355180,41273153,,,"2Bd/1Bth in Gated Complex, w/ Private Patio & W/D",Entire home/apt,Rental unit,235,0.06896552,470,7,10,2,1,4,34.03433,-118.48409,29,https://a0.muscache.com/im/pictures/9b5ec4ac-96ab-4979-80bf-469f926b936e.jpg?aki_policy=x_large,https://airbnb.com/rooms/41273153,26611
77785897,41461224,,,Cute & Airy 1Bed/1Bath Bungalow in Santa Monica,Entire home/apt,Bungalow,235,1,235,5,10,1,1,2,34.03425,-118.48304,1,https://a0.muscache.com/im/pictures/17fdf7bb-e6ce-4520-afb7-5aca83487db6.jpg?aki_policy=x_large,https://airbnb.com/rooms/41461224,26611
79015504,39419601,,,"Unique, historic Beach pad. Very well appointed.",Entire home/apt,Rental unit,481.08655,0.5777778,100066,23,9.3,2,1,3,34.02467,-118.51169,360,https://a0.muscache.com/im/pictures/miso/Hosting-39419601/original/d1535ad0-967e-4c96-865a-7ef58400f5d6.jpeg?aki_policy=x_large,https://airbnb.com/rooms/39419601,26610
79070601,41534373,,,Comfort,Private room,Earthen home,35.74468,0.94,3360,11,10,1,1,1,34.02069,-118.47287,100,https://a0.muscache.com/im/pictures/129aee4b-e874-4160-8c7d-55529a2566d7.jpg?aki_policy=x_large,https://airbnb.com/rooms/41534373,26612
82231497,39030300,,,Viceroy Santa Monica | City View Two Bedded Room,Private room,Room in boutique hotel,417.21848,0.34795323,49649,1,8,1,1,4,34.00701,-118.49131,342,https://a0.muscache.com/im/pictures/aead9afa-6572-455c-b05d-b3e9e62f174b.jpg?aki_policy=x_large,https://airbnb.com/rooms/39030300,26325
82254640,39675645,,,Charming Santa Monica 2Bed/2Bath at 5th & Montana,Entire home/apt,Rental unit,189,0.8378378,17577,8,9,2,2,4,34.0237,-118.5023,111,https://a0.muscache.com/im/pictures/9f20ff78-496e-43a9-8024-ac3e67bd0f58.jpg?aki_policy=x_large,https://airbnb.com/rooms/39675645,26611
